User,Название,Жанр,Рейтинг
User109,Film_41,драма,4.1
User84,Film_71,триллер,3.5
User113,Film_321,триллер,3.4
User110,Film_310,фантастика,5.0
User97,Film_222,детектив,2.4
User109,Film_349,фантастика,2.8
User59,Film_354,боевик,3.1
User33,Film_28,триллер,4.9
User109,Film_308,драма,3.1
User32,Film_202,драма,4.2
User139,Film_357,фантастика,3.7
User61,Film_208,мелодрама,3.0
User52,Film_40,боевик,4.1
User132,Film_14,триллер,4.1
User5,Film_229,триллер,4.7
User89,Film_118,мелодрама,2.9
User44,Film_346,фантастика,4.3
User34,Film_168,боевик,2.1
User32,Film_198,мелодрама,4.0
User115,Film_57,фантастика,3.0
User16,Film_63,драма,4.3
User53,Film_67,триллер,5.0
User86,Film_71,триллер,2.6
User81,Film_351,драма,3.5
User113,Film_215,драма,3.5
User109,Film_287,фантастика,2.9
User22,Film_381,мелодрама,3.5
User45,Film_199,драма,5.0
User34,Film_233,боевик,3.0
User73,Film_275,детектив,2.6
User44,Film_113,комедия,4.2
User115,Film_155,триллер,4.7
User143,Film_233,боевик,2.8
User4,Film_108,мелодрама,3.0
User43,Film_281,мелодрама,2.4
User90,Film_191,боевик,2.5
User34,Film_245,детектив,2.3
User140,Film_71,триллер,3.0
User91,Film_393,мелодрама,2.6
User71,Film_274,боевик,2.3
User17,Film_97,детектив,4.2
User7,Film_356,драма,2.4
User127,Film_282,драма,2.1
User119,Film_378,триллер,3.6
User11,Film_254,мелодрама,3.4
User81,Film_179,драма,3.0
User139,Film_276,драма,2.1
User46,Film_234,мелодрама,5.0
User3,Film_399,боевик,3.2
User68,Film_381,мелодрама,3.1
User55,Film_254,мелодрама,2.9
User146,Film_327,мелодрама,4.9
User86,Film_308,драма,4.3
User66,Film_253,фантастика,4.1
User22,Film_64,фантастика,2.9
User120,Film_56,боевик,3.7
User109,Film_15,драма,3.4
User97,Film_313,мелодрама,3.7
User146,Film_315,детектив,2.3
User104,Film_82,фантастика,3.6
User37,Film_4,мелодрама,2.0
User23,Film_48,детектив,2.3
User94,Film_348,драма,2.5
User20,Film_80,триллер,4.8
User150,Film_183,мелодрама,3.4
User52,Film_101,драма,2.5
User135,Film_61,боевик,3.6
User20,Film_231,комедия,1.9
User49,Film_14,триллер,2.5
User50,Film_292,драма,2.8
User65,Film_250,боевик,4.2
User123,Film_296,мелодрама,2.9
User37,Film_224,фантастика,5.0
User147,Film_61,боевик,4.9
User91,Film_137,мелодрама,2.7
User144,Film_324,детектив,2.9
User117,Film_91,триллер,2.6
User3,Film_328,боевик,3.4
User34,Film_52,комедия,3.5
User111,Film_255,боевик,4.1
User47,Film_217,комедия,4.8
User124,Film_284,детектив,3.3
User92,Film_303,детектив,2.0
User26,Film_237,мелодрама,3.9
User76,Film_302,триллер,2.1
User104,Film_27,мелодрама,5.0
User106,Film_386,боевик,3.5
User65,Film_312,комедия,3.8
User50,Film_184,драма,2.2
User72,Film_195,фантастика,2.7
User21,Film_351,драма,3.5
User68,Film_359,фантастика,3.5
User107,Film_218,фантастика,2.4
User53,Film_188,боевик,3.8
User79,Film_396,драма,4.5
User135,Film_239,детектив,3.7
User79,Film_124,комедия,3.3
User94,Film_181,комедия,4.3
User141,Film_115,драма,1.7
User42,Film_205,триллер,4.1
User32,Film_79,драма,4.0
User118,Film_385,драма,4.6
User128,Film_379,комедия,3.5
User142,Film_37,боевик,3.1
User73,Film_10,боевик,3.7
User99,Film_259,триллер,3.3
User40,Film_156,боевик,1.8
User4,Film_66,фантастика,1.9
User5,Film_147,фантастика,4.8
User82,Film_213,боевик,4.1
User9,Film_116,фантастика,2.9
User127,Film_338,комедия,4.0
User18,Film_71,триллер,2.5
User25,Film_52,комедия,2.3
User123,Film_33,боевик,3.4
User145,Film_188,боевик,4.3
User84,Film_151,комедия,4.4
User140,Film_320,детектив,3.8
User42,Film_214,мелодрама,4.7
User16,Film_36,фантастика,3.8
User119,Film_89,мелодрама,4.3
User116,Film_42,детектив,3.1
User79,Film_237,мелодрама,4.3
User92,Film_332,триллер,3.7
User38,Film_263,боевик,3.0
User51,Film_291,комедия,3.1
User21,Film_210,фантастика,3.0
User36,Film_372,детектив,4.3
User43,Film_388,детектив,4.7
User101,Film_27,мелодрама,2.8
User5,Film_299,детектив,3.0
User71,Film_239,детектив,3.4
User102,Film_302,триллер,5.0
User144,Film_258,триллер,2.3
User113,Film_131,мелодрама,4.2
User118,Film_317,триллер,5.0
User109,Film_62,триллер,4.0
User38,Film_359,фантастика,4.6
User146,Film_398,триллер,2.9
User91,Film_338,комедия,4.0
User56,Film_35,мелодрама,4.0
User29,Film_74,драма,3.7
User10,Film_147,фантастика,3.9
User119,Film_312,комедия,3.8
User119,Film_269,боевик,4.2
User14,Film_308,драма,3.7
User139,Film_391,триллер,1.8
User43,Film_252,детектив,4.7
User56,Film_303,детектив,3.8
User91,Film_102,фантастика,3.1
User97,Film_308,драма,4.7
User42,Film_20,драма,2.0
User137,Film_309,комедия,3.8
User150,Film_229,триллер,4.9
User99,Film_315,детектив,4.1
User49,Film_195,фантастика,3.3
User84,Film_55,комедия,4.1
User19,Film_65,боевик,5.0
User76,Film_340,драма,4.8
User98,Film_115,драма,2.2
User98,Film_94,фантастика,2.7
User22,Film_269,боевик,5.0
User75,Film_259,триллер,3.7
User131,Film_137,мелодрама,3.5
User144,Film_350,мелодрама,3.4
User26,Film_117,детектив,3.9
User141,Film_11,детектив,4.6
User88,Film_97,детектив,3.5
User117,Film_284,детектив,4.3
User12,Film_136,драма,3.6
User112,Film_163,триллер,4.3
User83,Film_133,триллер,4.2
User66,Film_200,фантастика,3.1
User22,Film_62,триллер,2.9
User150,Film_314,комедия,4.9
User22,Film_12,боевик,5.0
User135,Film_327,мелодрама,4.4
User82,Film_329,триллер,4.2
User30,Film_138,триллер,2.7
User105,Film_62,триллер,3.1
User119,Film_85,мелодрама,4.6
User48,Film_43,триллер,5.0
User25,Film_264,драма,2.4
User18,Film_4,мелодрама,3.9
User38,Film_383,мелодрама,3.1
User106,Film_281,мелодрама,3.0
User46,Film_7,триллер,4.3
User46,Film_17,триллер,5.0
User26,Film_295,драма,2.4
User77,Film_71,триллер,4.4
User149,Film_205,триллер,3.9
User129,Film_319,комедия,2.9
User29,Film_400,боевик,4.4
User19,Film_37,боевик,4.4
User42,Film_151,комедия,3.6
User5,Film_189,триллер,4.6
User58,Film_396,драма,3.7
User102,Film_245,детектив,3.5
User103,Film_218,фантастика,2.4
User17,Film_104,фантастика,4.8
User83,Film_365,мелодрама,3.3
User132,Film_284,детектив,4.9
User35,Film_81,триллер,5.0
User49,Film_271,триллер,2.8
User23,Film_57,фантастика,3.4
User135,Film_87,мелодрама,3.8
User136,Film_9,драма,2.8
User138,Film_331,триллер,1.9
User16,Film_5,фантастика,3.0
User132,Film_192,мелодрама,4.0
User143,Film_140,триллер,4.4
User11,Film_173,триллер,3.1
User25,Film_141,фантастика,4.8
User10,Film_325,мелодрама,2.1
User97,Film_311,комедия,3.2
User36,Film_379,комедия,2.6
User47,Film_97,детектив,4.6
User31,Film_191,боевик,3.0
User140,Film_151,комедия,2.5
User46,Film_292,драма,5.0
User112,Film_178,драма,5.0
User22,Film_277,комедия,2.8
User99,Film_45,детектив,4.3
User17,Film_392,драма,3.5
User128,Film_227,драма,3.9
User23,Film_284,детектив,2.4
User68,Film_274,боевик,3.7
User119,Film_318,драма,2.1
User121,Film_359,фантастика,4.4
User88,Film_317,триллер,3.2
User37,Film_129,детектив,2.4
User79,Film_261,фантастика,3.7
User118,Film_104,фантастика,3.0
User34,Film_295,драма,2.9
User114,Film_304,триллер,3.3
User105,Film_58,детектив,3.9
User142,Film_115,драма,3.3
User46,Film_281,мелодрама,5.0
User50,Film_234,мелодрама,3.1
User98,Film_240,триллер,2.5
User39,Film_285,фантастика,4.4
User148,Film_189,триллер,2.0
User22,Film_389,детектив,3.9
User80,Film_287,фантастика,3.8
User53,Film_356,драма,3.1
User125,Film_170,комедия,3.5
User80,Film_111,триллер,3.9
User139,Film_268,мелодрама,3.0
User54,Film_293,мелодрама,2.3
User78,Film_196,комедия,4.7
User86,Film_177,мелодрама,5.0
User66,Film_8,драма,4.2
User72,Film_66,фантастика,2.6
User69,Film_27,мелодрама,3.7
User22,Film_231,комедия,2.7
User117,Film_31,триллер,2.1
User130,Film_236,комедия,2.8
User119,Film_220,детектив,3.2
User133,Film_236,комедия,3.1
User78,Film_359,фантастика,5.0
User41,Film_182,детектив,4.9
User148,Film_3,триллер,1.8
User57,Film_356,драма,2.6
User101,Film_65,боевик,1.9
User89,Film_359,фантастика,4.6
User16,Film_31,триллер,4.9
User128,Film_154,мелодрама,4.7
User129,Film_78,боевик,3.3
User113,Film_41,драма,3.0
User29,Film_106,драма,4.3
User57,Film_177,мелодрама,3.5
User18,Film_166,боевик,4.6
User146,Film_214,мелодрама,4.0
User73,Film_109,комедия,4.2
User106,Film_88,мелодрама,3.4
User139,Film_242,фантастика,3.9
User129,Film_259,триллер,3.2
User10,Film_106,драма,3.9
User79,Film_34,мелодрама,4.1
User87,Film_289,фантастика,3.8
User4,Film_235,триллер,2.3
User37,Film_119,фантастика,5.0
User5,Film_300,фантастика,4.2
User136,Film_84,комедия,5.0
User64,Film_141,фантастика,4.7
User115,Film_241,детектив,3.1
User132,Film_45,детектив,4.8
User117,Film_358,детектив,3.9
User71,Film_383,мелодрама,3.0
User33,Film_304,триллер,5.0
User15,Film_395,комедия,4.7
User92,Film_215,драма,1.9
User63,Film_386,боевик,4.8
User6,Film_279,мелодрама,3.8
User135,Film_53,боевик,3.8
User55,Film_213,боевик,3.6
User19,Film_380,фантастика,4.8
User131,Film_136,драма,3.3
User75,Film_150,драма,2.3
User78,Film_345,детектив,4.8
User79,Film_371,мелодрама,3.5
User43,Film_326,детектив,4.9
User33,Film_397,комедия,3.7
User131,Film_400,боевик,4.7
User25,Film_321,триллер,4.1
User79,Film_218,фантастика,4.6
User147,Film_263,боевик,5.0
User75,Film_93,боевик,2.9
User68,Film_305,детектив,4.7
User95,Film_189,триллер,1.8
User76,Film_222,детектив,3.7
User29,Film_357,фантастика,4.3
User70,Film_344,фантастика,4.9
User111,Film_203,фантастика,2.1
User52,Film_196,комедия,1.6
User145,Film_264,драма,4.7
User115,Film_43,триллер,5.0
User38,Film_30,мелодрама,2.4
User114,Film_59,боевик,2.3
User138,Film_386,боевик,4.9
User125,Film_227,драма,2.0
User107,Film_73,драма,2.4
User105,Film_348,драма,1.8
User53,Film_218,фантастика,2.9
User18,Film_377,мелодрама,3.0
User100,Film_31,триллер,3.0
User135,Film_228,боевик,3.3
User126,Film_305,детектив,2.3
User46,Film_377,мелодрама,5.0
User4,Film_87,мелодрама,3.2
User65,Film_372,детектив,2.5
User113,Film_43,триллер,3.0
User29,Film_254,мелодрама,4.4
User65,Film_151,комедия,3.8
User148,Film_329,триллер,1.8
User55,Film_300,фантастика,4.4
User85,Film_67,триллер,4.3
User104,Film_236,комедия,4.8
User74,Film_236,комедия,4.3
User109,Film_142,драма,3.1
User74,Film_292,драма,3.1
User48,Film_183,мелодрама,2.4
User108,Film_56,боевик,2.6
User122,Film_82,фантастика,4.6
User51,Film_11,детектив,5.0
User4,Film_189,триллер,2.7
User68,Film_11,детектив,4.7
User96,Film_355,драма,4.2
User139,Film_360,драма,2.2
User96,Film_136,драма,3.7
User93,Film_350,мелодрама,3.6
User70,Film_172,фантастика,4.8
User137,Film_68,фантастика,3.3
User39,Film_332,триллер,3.3
User83,Film_306,комедия,4.0
User16,Film_314,комедия,1.9
User47,Film_145,триллер,4.3
User104,Film_149,фантастика,3.3
User115,Film_41,драма,3.8
User57,Film_17,триллер,3.6
User26,Film_267,детектив,3.7
User35,Film_36,фантастика,3.2
User135,Film_18,боевик,3.2
User81,Film_215,драма,3.0
User110,Film_93,боевик,3.3
User100,Film_230,боевик,4.5
User84,Film_134,триллер,3.1
User134,Film_309,комедия,2.4
User138,Film_335,детектив,2.8
User144,Film_330,мелодрама,3.7
User131,Film_332,триллер,3.0
User96,Film_298,комедия,4.3
User76,Film_335,детектив,4.2
User131,Film_100,триллер,2.8
User37,Film_74,драма,2.5
User130,Film_219,комедия,2.5
User7,Film_384,комедия,2.5
User47,Film_383,мелодрама,3.4
User121,Film_133,триллер,4.7
User140,Film_134,триллер,2.3
User30,Film_356,драма,1.9
User49,Film_283,боевик,2.8
User82,Film_376,детектив,5.0
User26,Film_290,детектив,3.6
User132,Film_324,детектив,5.0
User27,Film_204,триллер,2.5
User73,Film_326,детектив,2.6
User28,Film_39,мелодрама,4.4
User2,Film_312,комедия,3.5
User63,Film_233,боевик,5.0
User39,Film_121,детектив,3.6
User79,Film_135,мелодрама,4.0
User107,Film_81,триллер,3.4
User22,Film_74,драма,4.4
User113,Film_243,драма,2.8
User58,Film_354,боевик,3.1
User143,Film_349,фантастика,2.6
User69,Film_293,мелодрама,2.7
User63,Film_329,триллер,4.9
User21,Film_254,мелодрама,3.8
User75,Film_318,драма,2.2
